point_id,longitude,latitude,year,soc_stock_g_m2
ctb0004-Rosario_27_3,-35.134306703545,-8.57566996504579,2007,5187
ctb0004-Rosario_27_4,-35.1339751940396,-8.57573275417254,2007,4860
ctb0004-Rosario_27_5,-35.1341758829503,-8.57608260392576,2007,5586
ctb0004-Rosario_27_6,-35.1342280576055,-8.57595552210593,2007,5386
ctb0004-Rosario_27_7,-35.1338178016592,-8.57596854469806,2007,5586
ctb0004-Rosário-26,-35.1340140553289,-8.57666604157424,2007,7315
ctb0005-P1,-53.78642589,-29.71285047,2011,3171
ctb0005-P2,-54.1674194,-29.64256845,2011,6473
ctb0005-P3,-54.32826095,-29.64047901,2011,5905
ctb0005-P4,-54.32683918,-29.64036014,2011,4529
ctb0005-P5,-54.343523,-29.64240944,2011,8258
ctb0005-P6,-54.40957212,-29.64827225,2011,7774
ctb0006-obs_10,-54.0391,-29.6696,2014,2886
ctb0006-obs_100,-54.0241,-29.7586,2014,3054
ctb0006-obs_101,-54.0497,-29.7634,2014,1870
ctb0006-obs_102,-53.9147,-29.7415,2014,3863
ctb0006-obs_103,-53.9033,-29.7511,2014,3218
ctb0006-obs_104,-53.7482,-29.7639,2014,4521
ctb0006-obs_105,-53.7496,-29.7678,2014,4554
ctb0006-obs_106,-53.7063,-29.782,2014,2043
ctb0006-obs_107,-53.7058,-29.7956,2014,3086
ctb0006-obs_108,-53.7256,-29.7967,2014,4430
ctb0006-obs_109,-53.7092,-29.7958,2014,3086
ctb0006-obs_11,-54.0564,-29.6686,2014,1830
ctb0006-obs_110,-53.7036,-29.8038,2014,1932
ctb0006-obs_111,-53.6975,-29.8288,2014,4368
ctb0006-obs_112,-53.61,-29.8311,2014,2915
ctb0006-obs_113,-53.6877,-29.8414,2014,3770
ctb0006-obs_114,-53.6776,-29.8389,2014,3770
ctb0006-obs_115,-53.6735,-29.8371,2014,3822
ctb0006-obs_116,-53.6677,-29.8368,2014,3798
ctb0006-obs_117,-53.6581,-29.8355,2014,3798
ctb0006-obs_118,-53.649,-29.8346,2014,2232
ctb0006-obs_119,-53.6362,-29.83,2014,4948
ctb0006-obs_12,-54.0766,-29.6668,2014,1818
ctb0006-obs_120,-53.63,-29.8301,2014,4862
ctb0006-obs_121,-53.6036,-29.8373,2014,4319
ctb0006-obs_122,-53.6063,-29.8494,2014,2915
ctb0006-obs_123,-53.608,-29.8554,2014,4288
ctb0006-obs_124,-53.617,-29.8576,2014,2915
ctb0006-obs_125,-53.6212,-29.8659,2014,2919
ctb0006-obs_126,-53.5836,-29.8261,2014,4704
ctb0006-obs_127,-53.5591,-29.7955,2014,2928
ctb0006-obs_128,-53.5524,-29.8509,2014,2566
ctb0006-obs_129,-53.5535,-29.8534,2014,3130
ctb0006-obs_13,-54.0917,-29.6661,2014,1830
ctb0006-obs_130,-53.5729,-29.7913,2014,2247
ctb0006-obs_131,-53.5879,-29.7795,2014,2260
ctb0006-obs_132,-53.5917,-29.7776,2014,2906
ctb0006-obs_133,-53.5999,-29.7814,2014,4858
ctb0006-obs_134,-53.6143,-29.8031,2014,3132
ctb0006-obs_135,-53.6263,-29.7943,2014,3132
ctb0006-obs_136,-53.6356,-29.7868,2014,3175
ctb0006-obs_137,-53.6416,-29.7663,2014,2497
ctb0006-obs_138,-53.9062,-29.6998,2014,1882
ctb0006-obs_139,-53.9121,-29.7008,2014,3154
ctb0006-obs_14,-54.1058,-29.6643,2014,2901
ctb0006-obs_140,-53.9192,-29.704,2014,1854
ctb0006-obs_141,-53.9414,-29.7105,2014,1806
ctb0006-obs_142,-53.9525,-29.7189,2014,4771
ctb0006-obs_143,-53.953,-29.7205,2014,1806
ctb0006-obs_144,-53.9588,-29.7271,2014,1857
ctb0006-obs_145,-53.9743,-29.7288,2014,2717
ctb0006-obs_147,-54.0022,-29.7076,2014,4738
ctb0006-obs_148,-54.0017,-29.6965,2014,3504
ctb0006-obs_149,-53.9706,-29.6873,2014,2334
ctb0006-obs_15,-54.0271,-29.6644,2014,3528
ctb0006-obs_150,-53.9457,-29.6964,2014,2683
ctb0006-obs_151,-53.9356,-29.7005,2014,2614
ctb0006-obs_152,-53.9353,-29.7031,2014,2631
ctb0006-obs_153,-53.9025,-29.8717,2014,4588
ctb0006-obs_156,-53.8749,-29.8974,2014,4528
ctb0006-obs_157,-53.8769,-29.9047,2014,4756
ctb0006-obs_158,-53.8768,-29.9091,2014,4826
ctb0006-obs_159,-53.8682,-29.925,2014,2449
ctb0006-obs_16,-54.0283,-29.6576,2014,3552
ctb0006-obs_160,-53.8689,-29.9352,2014,4248
ctb0006-obs_161,-53.8718,-29.9572,2014,4248
ctb0006-obs_162,-53.861,-29.9587,2014,2385
ctb0006-obs_163,-53.8491,-29.9544,2014,4248
ctb0006-obs_164,-53.8444,-29.943,2014,4242
ctb0006-obs_165,-53.836,-29.9314,2014,4900
ctb0006-obs_166,-53.8284,-29.9244,2014,2492
ctb0006-obs_167,-53.8203,-29.9114,2014,4242
ctb0006-obs_168,-53.84,-29.8959,2014,2385
ctb0006-obs_169,-53.8544,-29.8943,2014,2385
ctb0006-obs_17,-54.0316,-29.6518,2014,3504
ctb0006-obs_170,-53.9237,-29.8744,2014,5754
ctb0006-obs_171,-53.9546,-29.8741,2014,5754
ctb0006-obs_172,-53.942,-29.8976,2014,5670
ctb0006-obs_173,-53.9431,-29.9403,2014,2189
ctb0006-obs_174,-53.9406,-29.9565,2014,2174
ctb0006-obs_175,-53.9373,-29.9771,2014,2385
ctb0006-obs_176,-53.9271,-29.9874,2014,2274
ctb0006-obs_177,-53.9844,-29.8529,2014,5670
ctb0006-obs_178,-54.0086,-29.8525,2014,5712
ctb0006-obs_179,-54.0181,-29.8901,2014,6075
ctb0006-obs_18,-54.0143,-29.6505,2014,2925
ctb0006-obs_180,-54.0125,-29.9158,2014,6165
ctb0006-obs_181,-54.0108,-29.9276,2014,2369
ctb0006-obs_182,-54.0257,-29.9435,2014,5754
ctb0006-obs_183,-54.0278,-29.9485,2014,2333
ctb0006-obs_184,-54.0339,-29.9536,2014,2312
ctb0006-obs_185,-53.9724,-29.8377,2014,3197
ctb0006-obs_186,-53.9676,-29.8309,2014,4785
ctb0006-obs_187,-53.9633,-29.8309,2014,4753
ctb0006-obs_188,-53.9487,-29.8384,2014,5628
ctb0006-obs_189,-53.9312,-29.8297,2014,4785
ctb0006-obs_19,-54.0175,-29.6403,2014,1818
ctb0006-obs_190,-53.9266,-29.8282,2014,4756
ctb0006-obs_191,-53.9223,-29.8287,2014,3197
ctb0006-obs_192,-54.0886,-29.677,2014,2827
ctb0006-obs_193,-54.0875,-29.683,2014,1818
ctb0006-obs_194,-54.0836,-29.6902,2014,5076
ctb0006-obs_195,-54.0875,-29.6936,2014,4838
ctb0006-obs_196,-54.0891,-29.6948,2014,2788
ctb0006-obs_197,-54.0898,-29.6993,2014,4805
ctb0006-obs_198,-54.0975,-29.7031,2014,4771
ctb0006-obs_199,-54.1007,-29.6989,2014,4771
ctb0006-obs_2,-53.8912,-29.6886,2014,1857
ctb0006-obs_20,-54.0466,-29.6373,2014,2901
ctb0006-obs_200,-54.107,-29.6928,2014,4838
ctb0006-obs_201,-54.1097,-29.6839,2014,2894
ctb0006-obs_202,-54.1232,-29.6947,2014,2885
ctb0006-obs_203,-54.0849,-29.7149,2014,4805
ctb0006-obs_204,-54.073,-29.7303,2014,4771
ctb0006-obs_205,-54.0508,-29.7216,2014,5004
ctb0006-obs_206,-54.0334,-29.7236,2014,4932
ctb0006-obs_207,-54.0179,-29.7301,2014,5148
ctb0006-obs_208,-54.0037,-29.7375,2014,2704
ctb0006-obs_209,-53.905,-29.6609,2014,2565
ctb0006-obs_21,-53.9977,-29.6562,2014,4771
ctb0006-obs_210,-53.9362,-29.6339,2014,4771
ctb0006-obs_211,-53.9482,-29.6228,2014,1807
ctb0006-obs_212,-53.9498,-29.6164,2014,1806
ctb0006-obs_213,-53.9565,-29.6054,2014,4324
ctb0006-obs_214,-53.9478,-29.5982,2014,4355
ctb0006-obs_215,-53.9715,-29.6073,2014,4293
ctb0006-obs_216,-53.9823,-29.5965,2014,4686
ctb0006-obs_217,-53.892,-29.6546,2014,1857
ctb0006-obs_218,-53.8818,-29.655,2014,2548
ctb0006-obs_219,-53.8849,-29.6457,2014,3917
ctb0006-obs_22,-53.9853,-29.664,2014,4386
ctb0006-obs_220,-53.8635,-29.6607,2014,2599
ctb0006-obs_221,-53.8578,-29.6749,2014,2582
ctb0006-obs_222,-53.8586,-29.6552,2014,2514
ctb0006-obs_223,-53.8715,-29.6439,2014,2497
ctb0006-obs_224,-53.8449,-29.6481,2014,5796
ctb0006-obs_225,-53.8447,-29.6348,2014,5630
ctb0006-obs_226,-53.8565,-29.6247,2014,7140
ctb0006-obs_227,-53.89,-29.6181,2014,1742
ctb0006-obs_228,-53.9031,-29.608,2014,1777
ctb0006-obs_229,-53.9188,-29.6259,2014,1766
ctb0006-obs_23,-53.9658,-29.6663,2014,4377
ctb0006-obs_230,-53.9264,-29.6281,2014,4620
ctb0006-obs_231,-53.8278,-29.6443,2014,5463
ctb0006-obs_232,-53.8339,-29.6543,2014,6714
ctb0006-obs_233,-53.6181,-29.6795,2014,2161
ctb0006-obs_234,-53.6483,-29.6783,2014,2546
ctb0006-obs_235,-53.669,-29.6489,2014,2145
ctb0006-obs_236,-53.8517,-29.6166,2014,7406
ctb0006-obs_237,-53.8531,-29.5956,2014,7302
ctb0006-obs_238,-53.6844,-29.6664,2014,5065
ctb0006-obs_239,-53.6946,-29.6127,2014,4061
ctb0006-obs_24,-53.9648,-29.6818,2014,2322
ctb0006-obs_240,-53.695,-29.5962,2014,8555
ctb0006-obs_241,-53.6758,-29.581,2014,8073
ctb0006-obs_242,-53.9693,-29.6863,2014,2322
ctb0006-obs_243,-53.9788,-29.688,2014,2369
ctb0006-obs_244,-53.992,-29.6878,2014,3480
ctb0006-obs_245,-53.9991,-29.687,2014,3576
ctb0006-obs_246,-53.9508,-29.7123,2014,4771
ctb0006-obs_247,-53.98,-29.727,2014,2717
ctb0006-obs_248,-53.9915,-29.7239,2014,4738
ctb0006-obs_249,-53.9955,-29.7166,2014,4771
ctb0006-obs_25,-53.9899,-29.689,2014,3552
ctb0006-obs_250,-54.005,-29.7013,2014,3552
ctb0006-obs_251,-54.0018,-29.697,2014,3504
ctb0006-obs_252,-53.9999,-29.6726,2014,3528
ctb0006-obs_253,-53.9263,-29.7334,2014,2230
ctb0006-obs_254,-53.9261,-29.7263,2014,1857
ctb0006-obs_255,-53.9309,-29.7141,2014,5670
ctb0006-obs_256,-54.063,-29.7662,2014,3113
ctb0006-obs_257,-54.0649,-29.7621,2014,3092
ctb0006-obs_258,-54.0692,-29.7559,2014,3120
ctb0006-obs_259,-54.0705,-29.747,2014,5040
ctb0006-obs_26,-53.9991,-29.6862,2014,3552
ctb0006-obs_260,-54.0744,-29.7456,2014,5040
ctb0006-obs_261,-54.077,-29.7415,2014,5040
ctb0006-obs_262,-54.0742,-29.7394,2014,5004
ctb0006-obs_263,-54.0579,-29.736,2014,4805
ctb0006-obs_264,-54.0437,-29.7527,2014,3057
ctb0006-obs_265,-54.0363,-29.7594,2014,3012
ctb0006-obs_266,-53.9325,-29.7433,2014,3197
ctb0006-obs_267,-53.9386,-29.7535,2014,3218
ctb0006-obs_268,-53.9369,-29.764,2014,3218
ctb0006-obs_269,-53.9427,-29.7674,2014,5712
ctb0006-obs_27,-54.0003,-29.6761,2014,3528
ctb0006-obs_270,-53.9411,-29.7718,2014,5712
ctb0006-obs_271,-53.9364,-29.7778,2014,5586
ctb0006-obs_272,-53.9364,-29.7501,2014,3240
ctb0006-obs_273,-53.9832,-29.7787,2014,4704
ctb0006-obs_274,-53.9779,-29.7835,2014,3154
ctb0006-obs_275,-53.9855,-29.7844,2014,4670
ctb0006-obs_276,-53.9663,-29.7907,2014,1807
ctb0006-obs_277,-53.9601,-29.7923,2014,1807
ctb0006-obs_278,-53.9543,-29.7862,2014,1882
ctb0006-obs_279,-53.9551,-29.7839,2014,1882
ctb0006-obs_28,-53.9998,-29.6726,2014,4408
ctb0006-obs_280,-53.9565,-29.7795,2014,1894
ctb0006-obs_281,-53.7787,-29.8794,2014,5263
ctb0006-obs_282,-53.7717,-29.8835,2014,4471
ctb0006-obs_283,-53.7675,-29.8865,2014,5197
ctb0006-obs_284,-53.7778,-29.8899,2014,5586
ctb0006-obs_285,-53.783,-29.8904,2014,5712
ctb0006-obs_286,-53.7614,-29.8901,2014,5670
ctb0006-obs_287,-53.7658,-29.8969,2014,4504
ctb0006-obs_288,-53.7649,-29.9057,2014,5670
ctb0006-obs_289,-53.7624,-29.9229,2014,5712
ctb0006-obs_290,-53.7562,-29.8903,2014,5586
ctb0006-obs_291,-53.746,-29.8953,2014,4536
ctb0006-obs_292,-53.7341,-29.8997,2014,4536
ctb0006-obs_293,-53.7312,-29.9239,2014,4568
ctb0006-obs_294,-53.734,-29.927,2014,4568
ctb0006-obs_295,-53.748,-29.9297,2014,2501
ctb0006-obs_296,-53.7576,-29.9377,2014,2501
ctb0006-obs_297,-53.7606,-29.9486,2014,1653
ctb0006-obs_298,-53.7518,-29.9578,2014,3602
ctb0006-obs_299,-53.8061,-29.8767,2014,1928
ctb0006-obs_3,-53.8979,-29.6885,2014,3197
ctb0006-obs_30,-53.6695,-29.7087,2014,2546
ctb0006-obs_300,-53.8162,-29.8856,2014,2535
ctb0006-obs_301,-53.819,-29.8879,2014,2535
ctb0006-obs_302,-53.8227,-29.8904,2014,1932
ctb0006-obs_303,-53.8324,-29.8939,2014,3451
ctb0006-obs_304,-53.8269,-29.904,2014,3451
ctb0006-obs_305,-53.8208,-29.907,2014,4218
ctb0006-obs_306,-53.8136,-29.916,2014,4218
ctb0006-obs_307,-53.8089,-29.9197,2014,4242
ctb0006-obs_308,-53.8035,-29.9245,2014,4278
ctb0006-obs_309,-53.7898,-29.922,2014,3578
ctb0006-obs_31,-53.6355,-29.7104,2014,2584
ctb0006-obs_310,-53.8408,-29.957,2014,4224
ctb0006-obs_311,-53.8298,-29.9555,2014,2417
ctb0006-obs_312,-53.8247,-29.9578,2014,2433
ctb0006-obs_313,-53.8166,-29.9591,2014,4242
ctb0006-obs_314,-53.8061,-29.9598,2014,4212
ctb0006-obs_315,-53.8002,-29.9606,2014,3577
ctb0006-obs_316,-53.7914,-29.9574,2014,3601
ctb0006-obs_317,-53.7834,-29.9583,2014,3601
ctb0006-obs_318,-53.7779,-29.958,2014,3601
ctb0006-obs_319,-53.7708,-29.9594,2014,3577
ctb0006-obs_32,-53.6156,-29.719,2014,2604
ctb0006-obs_320,-54.0249,-29.6793,2014,2788
ctb0006-obs_321,-54.0249,-29.6815,2014,3528
ctb0006-obs_322,-54.024,-29.6878,2014,3504
ctb0006-obs_323,-54.0292,-29.6924,2014,3528
ctb0006-obs_324,-54.0401,-29.6957,2014,3528
ctb0006-obs_325,-54.0452,-29.6914,2014,3504
ctb0006-obs_326,-54.0429,-29.6876,2014,4805
ctb0006-obs_327,-54.0459,-29.6816,2014,1807
ctb0006-obs_328,-54.047,-29.6738,2014,1819
ctb0006-obs_329,-54.0465,-29.6698,2014,1806
ctb0006-obs_33,-53.5789,-29.7267,2014,4744
ctb0006-obs_330,-54.0541,-29.6714,2014,1831
ctb0006-obs_331,-54.0571,-29.6687,2014,1830
ctb0006-obs_332,-54.0484,-29.6928,2014,5076
ctb0006-obs_333,-54.0594,-29.692,2014,5148
ctb0006-obs_334,-54.0623,-29.6924,2014,4838
ctb0006-obs_335,-54.0691,-29.6923,2014,5148
ctb0006-obs_336,-54.075,-29.6899,2014,5112
ctb0006-obs_337,-54.0825,-29.6895,2014,5148
ctb0006-obs_338,-54.0482,-29.7061,2014,4968
ctb0006-obs_339,-54.0416,-29.7092,2014,5004
ctb0006-obs_34,-53.5819,-29.7368,2014,4708
ctb0006-obs_340,-54.0357,-29.7116,2014,4738
ctb0006-obs_341,-54.0325,-29.7135,2014,4704
ctb0006-obs_342,-54.0424,-29.7113,2014,5040
ctb0006-obs_343,-54.0025,-29.738,2014,2704
ctb0006-obs_344,-54,-29.7421,2014,1870
ctb0006-obs_345,-53.9991,-29.7527,2014,4771
ctb0006-obs_346,-53.9988,-29.7628,2014,2700
ctb0006-obs_347,-53.7658,-29.7526,2014,4521
ctb0006-obs_348,-53.7707,-29.7499,2014,4587
ctb0006-obs_349,-53.7739,-29.7473,2014,4554
ctb0006-obs_35,-53.5839,-29.7448,2014,2604
ctb0006-obs_350,-53.7748,-29.7429,2014,4306
ctb0006-obs_351,-53.7744,-29.7387,2014,4368
ctb0006-obs_352,-53.7745,-29.7342,2014,1899
ctb0006-obs_353,-53.771,-29.7337,2014,2546
ctb0006-obs_354,-53.7678,-29.7335,2014,1902
ctb0006-obs_355,-53.771,-29.7291,2014,2565
ctb0006-obs_356,-53.7681,-29.7266,2014,1902
ctb0006-obs_357,-53.7355,-29.7176,2014,4988
ctb0006-obs_358,-53.7364,-29.7278,2014,5025
ctb0006-obs_359,-53.739,-29.7322,2014,4988
ctb0006-obs_36,-53.5535,-29.7315,2014,4318
ctb0006-obs_360,-53.7267,-29.7283,2014,4950
ctb0006-obs_361,-53.7199,-29.7313,2014,4988
ctb0006-obs_362,-53.7144,-29.7359,2014,4988
ctb0006-obs_363,-53.7051,-29.7501,2014,4606
ctb0006-obs_364,-53.7076,-29.7589,2014,4698
ctb0006-obs_365,-53.7108,-29.7686,2014,3041
ctb0006-obs_366,-53.7094,-29.7708,2014,3064
ctb0006-obs_367,-53.7029,-29.7788,2014,8684
ctb0006-obs_368,-53.7057,-29.7874,2014,3064
ctb0006-obs_369,-53.6951,-29.82,2014,4368
ctb0006-obs_37,-53.5523,-29.7456,2014,2945
ctb0006-obs_370,-53.6866,-29.8223,2014,4368
ctb0006-obs_371,-53.6806,-29.8217,2014,4368
ctb0006-obs_372,-53.6911,-29.794,2014,3041
ctb0006-obs_373,-53.6871,-29.7833,2014,4654
ctb0006-obs_374,-53.6937,-29.7624,2014,4664
ctb0006-obs_375,-53.7007,-29.7579,2014,4620
ctb0006-obs_376,-53.5519,-29.7293,2014,2276
ctb0006-obs_377,-53.5264,-29.7211,2014,2261
ctb0006-obs_378,-53.5235,-29.7301,2014,2565
ctb0006-obs_379,-53.5538,-29.7209,2014,2204
ctb0006-obs_38,-53.5519,-29.7577,2014,3548
ctb0006-obs_380,-53.5647,-29.7177,2014,2219
ctb0006-obs_381,-53.5693,-29.715,2014,4702
ctb0006-obs_382,-53.578,-29.7151,2014,2261
ctb0006-obs_383,-53.5777,-29.7033,2014,4737
ctb0006-obs_384,-53.5585,-29.6942,2014,4435
ctb0006-obs_385,-53.5538,-29.6957,2014,2071
ctb0006-obs_386,-53.5957,-29.7232,2014,4708
ctb0006-obs_387,-53.6348,-29.707,2014,2623
ctb0006-obs_388,-53.63,-29.6963,2014,2623
ctb0006-obs_389,-53.6261,-29.6954,2014,2546
ctb0006-obs_39,-53.558,-29.7655,2014,3499
ctb0006-obs_390,-53.6171,-29.6944,2014,2527
ctb0006-obs_391,-53.6084,-29.6968,2014,4686
ctb0006-obs_392,-53.5911,-29.6871,2014,4679
ctb0006-obs_393,-53.6267,-29.6879,2014,2488
ctb0006-obs_394,-53.6235,-29.6844,2014,2192
ctb0006-obs_395,-53.6324,-29.6848,2014,2488
ctb0006-obs_396,-53.6329,-29.6769,2014,2161
ctb0006-obs_397,-53.6315,-29.6719,2014,2565
ctb0006-obs_398,-53.6541,-29.6729,2014,4061
ctb0006-obs_399,-53.6542,-29.6659,2014,2189
ctb0006-obs_4,-53.905,-29.6873,2014,1870
ctb0006-obs_40,-53.5615,-29.7719,2014,3548
ctb0006-obs_400,-53.6522,-29.6618,2014,2187
ctb0006-obs_401,-53.6489,-29.6529,2014,2223
ctb0006-obs_402,-53.6473,-29.6501,2014,2207
ctb0006-obs_403,-53.6965,-29.6837,2014,5103
ctb0006-obs_404,-53.7032,-29.72,2014,4640
ctb0006-obs_405,-53.707,-29.7248,2014,4630
ctb0006-obs_406,-53.7122,-29.7342,2014,4988
ctb0006-obs_407,-53.7019,-29.7174,2014,2527
ctb0006-obs_408,-53.6993,-29.7202,2014,2546
ctb0006-obs_409,-53.698,-29.7233,2014,4630
ctb0006-obs_41,-53.5651,-29.7773,2014,2889
ctb0006-obs_410,-53.6975,-29.7242,2014,4596
ctb0006-obs_411,-53.6855,-29.7278,2014,4586
ctb0006-obs_412,-53.6795,-29.7261,2014,2546
ctb0006-obs_413,-53.6765,-29.7274,2014,4610
ctb0006-obs_414,-53.6817,-29.7344,2014,4596
ctb0006-obs_415,-53.6837,-29.7371,2014,4664
ctb0006-obs_416,-53.6898,-29.7416,2014,4596
ctb0006-obs_417,-53.7489,-29.8559,2014,1664
ctb0006-obs_418,-53.7464,-29.8599,2014,1676
ctb0006-obs_419,-53.7421,-29.8675,2014,4439
ctb0006-obs_42,-53.5391,-29.754,2014,2278
ctb0006-obs_420,-53.7398,-29.8722,2014,4536
ctb0006-obs_421,-53.732,-29.8896,2014,4504
ctb0006-obs_422,-53.7277,-29.9001,2014,4536
ctb0006-obs_423,-53.7189,-29.9056,2014,4471
ctb0006-obs_424,-53.7152,-29.8943,2014,4536
ctb0006-obs_425,-53.7132,-29.8901,2014,1642
ctb0006-obs_426,-53.708,-29.8896,2014,4471
ctb0006-obs_427,-53.6916,-29.9007,2014,4536
ctb0006-obs_428,-53.6877,-29.9093,2014,2530
ctb0006-obs_429,-53.6848,-29.9168,2014,2479
ctb0006-obs_43,-53.5355,-29.7536,2014,2949
ctb0006-obs_430,-53.6831,-29.9185,2014,2426
ctb0006-obs_431,-53.6821,-29.8942,2014,4568
ctb0006-obs_432,-53.6803,-29.8984,2014,2584
ctb0006-obs_433,-53.6672,-29.7175,2014,2527
ctb0006-obs_434,-53.6653,-29.7215,2014,2584
ctb0006-obs_435,-53.6645,-29.7224,2014,2217
ctb0006-obs_436,-53.6618,-29.7255,2014,2260
ctb0006-obs_437,-53.6615,-29.7303,2014,2247
ctb0006-obs_438,-53.6639,-29.7326,2014,4664
ctb0006-obs_439,-53.6586,-29.7311,2014,2546
ctb0006-obs_44,-53.5307,-29.7467,2014,2915
ctb0006-obs_440,-53.6548,-29.7351,2014,2261
ctb0006-obs_441,-53.6532,-29.7384,2014,2247
ctb0006-obs_442,-53.6693,-29.7404,2014,2219
ctb0006-obs_443,-53.6791,-29.7461,2014,4630
ctb0006-obs_444,-53.676,-29.7542,2014,4306
ctb0006-obs_445,-53.6745,-29.7574,2014,4620
ctb0006-obs_446,-53.685,-29.7682,2014,4620
ctb0006-obs_447,-53.6704,-29.7593,2014,4337
ctb0006-obs_448,-53.6687,-29.7604,2014,4582
ctb0006-obs_449,-53.6664,-29.7584,2014,4610
ctb0006-obs_45,-53.5336,-29.7326,2014,2565
ctb0006-obs_450,-53.6588,-29.751,2014,2526
ctb0006-obs_451,-53.6474,-29.7411,2014,2546
ctb0006-obs_452,-53.6367,-29.7459,2014,2263
ctb0006-obs_453,-53.6308,-29.7488,2014,2565
ctb0006-obs_454,-53.6276,-29.7508,2014,2546
ctb0006-obs_455,-53.6232,-29.7529,2014,2546
ctb0006-obs_456,-53.6212,-29.755,2014,2584
ctb0006-obs_457,-53.9621,-29.7438,2014,1818
ctb0006-obs_458,-53.9669,-29.742,2014,1831
ctb0006-obs_459,-53.9688,-29.7401,2014,1882
ctb0006-obs_46,-53.6609,-29.7271,2014,2232
ctb0006-obs_460,-53.9757,-29.7347,2014,1807
ctb0006-obs_461,-53.9753,-29.7319,2014,1818
ctb0006-obs_462,-53.9763,-29.7289,2014,2736
ctb0006-obs_463,-53.9828,-29.7233,2014,3576
ctb0006-obs_464,-53.8831,-29.7374,2014,3240
ctb0006-obs_465,-53.8984,-29.8046,2014,4862
ctb0006-obs_466,-53.916,-29.8285,2014,5754
ctb0006-obs_467,-53.9179,-29.8288,2014,3197
ctb0006-obs_468,-53.9218,-29.8287,2014,3197
ctb0006-obs_469,-53.9456,-29.8294,2014,3218
ctb0006-obs_47,-53.652,-29.7369,2014,2261
ctb0006-obs_470,-53.9453,-29.8239,2014,3197
ctb0006-obs_471,-53.9428,-29.811,2014,1831
ctb0006-obs_472,-53.9546,-29.8313,2014,5628
ctb0006-obs_473,-54.0226,-29.8656,2014,5754
ctb0006-obs_474,-54.0374,-29.8644,2014,6030
ctb0006-obs_475,-54.0544,-29.8709,2014,6120
ctb0006-obs_476,-54.0691,-29.8745,2014,5670
ctb0006-obs_477,-54.0727,-29.8755,2014,5502
ctb0006-obs_478,-53.9802,-29.8574,2014,5712
ctb0006-obs_479,-53.9623,-29.8666,2014,5670
ctb0006-obs_48,-53.6399,-29.7459,2014,2233
ctb0006-obs_480,-53.9384,-29.8708,2014,5712
ctb0006-obs_481,-53.9134,-29.8746,2014,4632
ctb0006-obs_482,-53.9013,-29.8796,2014,5712
ctb0006-obs_483,-53.9013,-29.8844,2014,5712
ctb0006-obs_484,-53.9023,-29.887,2014,4558
ctb0006-obs_485,-53.9067,-29.8902,2014,5628
ctb0006-obs_486,-53.9569,-29.8784,2014,5712
ctb0006-obs_487,-53.958,-29.8912,2014,5670
ctb0006-obs_488,-53.9623,-29.8991,2014,6120
ctb0006-obs_489,-53.9401,-29.9466,2014,2736
ctb0006-obs_49,-53.6416,-29.7626,2014,2494
ctb0006-obs_490,-53.9392,-29.9495,2014,2339
ctb0006-obs_491,-53.9413,-29.96,2014,2146
ctb0006-obs_492,-53.9462,-29.9671,2014,2385
ctb0006-obs_493,-53.9548,-29.9706,2014,2401
ctb0006-obs_494,-53.9351,-29.9664,2014,2401
ctb0006-obs_495,-53.929,-29.965,2014,2417
ctb0006-obs_496,-53.9241,-29.9665,2014,2401
ctb0006-obs_497,-53.9206,-29.9739,2014,2146
ctb0006-obs_498,-53.9101,-29.8532,2014,5670
ctb0006-obs_499,-53.9123,-29.8359,2014,5796
ctb0006-obs_5,-53.9469,-29.6792,2014,4872
ctb0006-obs_50,-53.6472,-29.7809,2014,2509
ctb0006-obs_504,-53.8822,-29.7168,2014,3218
ctb0006-obs_508,-53.8621,-29.7186,2014,3175
ctb0006-obs_51,-53.6472,-29.7827,2014,2514
ctb0006-obs_510,-53.8002,-29.7482,2014,4554
ctb0006-obs_511,-53.7945,-29.7503,2014,2014
ctb0006-obs_512,-53.8058,-29.7442,2014,4653
ctb0006-obs_513,-53.8115,-29.744,2014,4620
ctb0006-obs_514,-53.8157,-29.7433,2014,4988
ctb0006-obs_518,-53.793,-29.7301,2014,1902
ctb0006-obs_52,-53.6608,-29.785,2014,2497
ctb0006-obs_520,-53.7882,-29.7295,2014,1862
ctb0006-obs_521,-53.7817,-29.7309,2014,2546
ctb0006-obs_522,-53.7753,-29.7296,2014,1892
ctb0006-obs_523,-53.8366,-29.7093,2014,2584
ctb0006-obs_524,-53.8413,-29.7106,2014,2584
ctb0006-obs_526,-53.8221,-29.6236,2014,6714
ctb0006-obs_527,-53.8265,-29.6222,2014,6555
ctb0006-obs_528,-53.7849,-29.6526,2014,5713
ctb0006-obs_529,-53.7932,-29.6534,2014,3802
ctb0006-obs_53,-53.6654,-29.7783,2014,2497
ctb0006-obs_530,-53.7942,-29.6529,2014,5796
ctb0006-obs_531,-53.8092,-29.6396,2014,6005
ctb0006-obs_532,-53.9285,-29.6319,2014,4587
ctb0006-obs_533,-53.9263,-29.6287,2014,4587
ctb0006-obs_534,-53.9232,-29.626,2014,1741
ctb0006-obs_535,-53.9125,-29.6228,2014,4620
ctb0006-obs_536,-53.9123,-29.62,2014,1753
ctb0006-obs_537,-53.909,-29.615,2014,1754
ctb0006-obs_538,-53.9136,-29.6126,2014,1741
ctb0006-obs_539,-53.9135,-29.6081,2014,1754
