id,soc_stock_t_ha_observado,soc_stock_t_ha_predito,mean_prediction,median_prediction,sampling_year,error,code_state.x,abbrev_state.x,name_state,code_region,name_region,code_muni,name_muni,code_state.y,abbrev_state.y,geometry
ctb0033-RO1792,53,50.74,4080,4028,1996,-2.26,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.06472222|-13.01166667
ctb0033-RO2532,54,52.08,3808,3682,1996,-1.92,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.40222222|-12.90083333
ctb0033-RO1786,57,56.06,5364,5101,1996,-0.939999999999998,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.82|-13.10222222
ctb0033-RO2502,58,56.41,4608,4442,1996,-1.59,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.85111111|-12.96666667
ctb0033-RO1790,61,58.53,4271,4193,1996,-2.47,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.05166667|-13.04611111
ctb0033-RO1812,61,61.23,4490,4318,1996,0.229999999999997,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.05305556|-12.90777778
ctb0033-RO1616,62,64,4216,4047,1996,2,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.76805556|-12.95972222
ctb0033-RO1614,64,63.99,4770,4705,1996,-0.00999999999999801,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.74527778|-12.96333333
ctb0033-RO1824,64,63.29,3873,3820,1996,-0.710000000000001,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.85361111|-12.99555556
ctb0033-RO1814,69,66.41,4211,4066,1996,-2.59,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.09361111|-12.96666667
ctb0033-RO1821,72,87.23,0,0,1996,15.23,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.0325|-12.96694444
ctb0033-RO2504,79,81.27,3726,3602,1996,2.27,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.88527778|-12.94388889
ctb0033-RO1611,93,93,4965,4911,1996,0,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.72611111|-12.90611111
ctb0033-RO1788,102,104.33,3980,3962,1996,2.33,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.99388889|-12.99833333
