"id","soc_stock_t_ha_observado","soc_stock_t_ha_predito","mean_prediction","median_prediction","sampling_year","soc_stock_g_m2","latitude","longitude"
"ctb0033-RO3915",61,60.59,3406,3311,1996,6059,-11.79888889,-61.95805556
"ctb0033-RO3925",61,57.02,4952,4974,1996,5702,-11.9275,-62.21194444
"ctb0033-RO1616",62,64,4060,3856,1996,6400,-12.95972222,-60.76805556
"ctb0033-RO1675",62,61.45,3497,3434,1996,6145,-12.22361111,-60.515
"ctb0033-RO2007",62,72.64,3454,3375,1996,7264,-10.61527778,-65.01527778
"ctb0033-RO2072",62,61.4,4070,3647,1996,6140,-10.61805556,-65.37888889
"ctb0033-RO2188",62,60.7,4241,3645,1996,6070,-10.87305556,-64.99416667
"ctb0033-RO2196",62,61.57,4379,4213,1996,6157,-12.32,-59.855
"ctb0033-RO3106",62,59.06,3943,3891,1996,5906,-11.52277778,-61.49583333
"ctb0033-RO3110",62,61.09,3400,3257,1996,6109,-11.60472222,-61.53527778
"ctb0033-RO3620",62,69.39,3941,3693,1996,6939,-11.07666667,-62.565
"ctb0033-RO3867",62,59.87,4718,4716,1996,5987,-11.85583333,-62.38861111
"ctb0033-RO1222",63,63.16,13279,11410,1996,6316,-12.61583333,-63.20361111
"ctb0033-RO1695",63,62.16,4880,4878,1996,6216,-12.58388889,-61.45055556
"ctb0033-RO1736",63,62.27,4470,4382,1996,6227,-13.2975,-60.83583333
"ctb0033-RO2025",63,72.91,3605,3504,1996,7291,-10.82638889,-65.24666667
"ctb0033-RO2230",63,60.41,5276,5230,1996,6041,-12.08777778,-62.12305556
"ctb0033-RO2249",63,64.89,5148,5059,1996,6489,-12.13194444,-61.67194444
"ctb0033-RO2346",63,62.17,3820,3765,1996,6217,-8.87694444,-63.44916667
"ctb0033-RO2462",63,61.9,3421,3368,1996,6190,-12.58861111,-62.17527778
"ctb0033-RO2877",63,62.88,3596,3433,1996,6288,-11.61972222,-61.03111111
"ctb0033-RO3052",63,73.54,4311,4235,1996,7354,-11.02666667,-61.44444444
"ctb0033-RO3089",63,60.37,3576,3477,1996,6037,-11.58666667,-61.43611111
"ctb0033-RO3104",63,62.07,3951,3916,1996,6207,-11.43055556,-61.18416667
"ctb0033-RO3117",63,66.24,3575,3433,1996,6624,-11.12166667,-61.51055556
"ctb0033-RO3152",63,65.03,0,0,1996,6503,-11.27027778,-61.09416667
"ctb0033-RO3581",63,61.86,3427,3246,1996,6186,-8.165,-62.89111111
"ctb0033-RO3939",63,64.23,4539,4393,1996,6423,-11.83472222,-62.03527778
"ctb0033-RO1088",64,61.9,3990,3665,1996,6190,-12.16055556,-64.32583333
"ctb0033-RO1269",64,63.15,4051,3870,1996,6315,-11.74194444,-64.03111111
"ctb0033-RO1582",64,62.48,4265,4145,1996,6248,-12.85,-60.17111111
"ctb0033-RO1614",64,63.99,4652,4623,1996,6399,-12.96333333,-60.74527778
"ctb0033-RO1704",64,62.93,5061,4976,1996,6293,-13.19166667,-60.4725
"ctb0033-RO1824",64,63.29,3861,3773,1996,6329,-12.99555556,-60.85361111
"ctb0033-RO2143",64,62.55,3817,3681,1996,6255,-11.07527778,-65.09611111
"ctb0033-RO2177",64,62.5,4635,4453,1996,6250,-11.47972222,-64.6525
"ctb0033-RO2646",64,61.55,6350,5331,1996,6155,-13.49638889,-61.68111111
"ctb0033-RO2807",64,62.23,4515,4435,1996,6223,-11.80166667,-61.05527778
"ctb0033-RO2823",64,62.75,3707,3568,1996,6275,-11.69916667,-60.58388889
"ctb0033-RO3136",64,64,3659,3463,1996,6400,-11.54527778,-61.17361111
"ctb0033-RO3762",64,64.3,3706,3703,1996,6430,-11.37111111,-61.68916667
"ctb0033-RO3937",64,63.97,4202,3953,1996,6397,-11.86,-62.05944444
"ctb0033-RO1036",65,62.76,3580,3420,1996,6276,-12.12527778,-64.31472222
"ctb0033-RO1101",65,65.53,3992,3771,1996,6553,-11.96194444,-63.24944444
"ctb0033-RO1750",65,74.15,4247,4285,1996,7415,-13.03694444,-60.61472222
"ctb0033-RO1778",65,64.62,4287,4256,1996,6462,-13.22527778,-60.84555556
"ctb0033-RO2102",65,64.19,3461,3417,1996,6419,-10.11,-64.93944444
"ctb0033-RO2418",65,62.75,5235,5216,1996,6275,-12.01555556,-62.30527778
"ctb0033-RO2824",65,64.22,5068,5004,1996,6422,-11.63305556,-60.54694444
"ctb0033-RO3154",65,65.83,4239,4211,1996,6583,-11.34611111,-61.03222222
"ctb0033-RO3171",65,68.69,3974,3864,1996,6869,-11.28333333,-60.88222222
"ctb0033-RO3308",65,64.66,3717,3594,1996,6466,-9.45777778,-64.51833333
"ctb0033-RO3632",65,65.53,3379,3207,1996,6553,-11.09361111,-62.36277778
"ctb0033-RO1280",66,64.68,NA,NA,1996,6468,-12.02555556,-64.33583333
"ctb0033-RO1835",66,67.34,4348,4304,1996,6734,-13.33638889,-60.71916667
"ctb0033-RO2275",66,65.56,3530,3414,1996,6556,-12.04138889,-61.50527778
"ctb0033-RO2294",66,64.06,4021,3953,1996,6406,-12.40638889,-61.74166667
"ctb0033-RO2827",66,68.01,3572,3501,1996,6801,-11.99583333,-60.74611111
"ctb0033-RO3097",66,65.78,3837,3486,1996,6578,-11.37722222,-61.22194444
"ctb0033-RO3144",66,63.86,4017,3979,1996,6386,-11.43555556,-61.15
"ctb0033-RO1049",67,61.9,7575,6209,1996,6190,-12.47166667,-64.08527778
"ctb0033-RO1872",67,65.34,4760,4593,1996,6534,-13.38861111,-60.82027778
"ctb0033-RO2075",67,66.04,3563,3505,1996,6604,-10.32,-64.56388889
"ctb0033-RO2204",67,67.02,4481,4415,1996,6702,-12.50111111,-60.01861111
"ctb0033-RO3678",67,65.02,3486,3308,1996,6502,-11.49833333,-61.91527778
"ctb0033-RO3721",67,69.88,3438,3383,1996,6988,-9.21361111,-64.04194444
"ctb0033-RO1048",68,65.89,5642,5062,1996,6589,-12.48055556,-64.09472222
"ctb0033-RO1279",68,66.54,NA,NA,1996,6654,-12.01833333,-64.33027778
"ctb0033-RO1732",68,67.55,4358,4343,1996,6755,-13.48805556,-61.00083333
"ctb0033-RO1746",68,70.49,4160,4179,1996,7049,-13.03416667,-60.55305556
"ctb0033-RO1860",68,67.51,6169,5562,1996,6751,-13.32638889,-61.29388889
"ctb0033-RO2030",68,71.68,3699,3484,1996,7168,-10.64888889,-65.28333333
"ctb0033-RO2181",68,80.93,3850,3682,1996,8093,-11.385,-64.71722222
"ctb0033-RO2383",68,67.57,4277,4258,1996,6757,-8.71527778,-63.77972222
"ctb0033-RO2435",68,67.38,4368,4177,1996,6738,-12.17888889,-62.39722222
"ctb0033-RO2489",68,67.79,4485,4304,1996,6779,-12.68555556,-61.08861111
"ctb0033-RO2638",68,67.69,9787,8530,1996,6769,-13.27666667,-61.98722222
"ctb0033-RO2842",68,70.62,4271,4271,1996,7062,-11.54527778,-60.9
"ctb0033-RO3142",68,67.84,3794,3758,1996,6784,-11.44722222,-61.1125
"ctb0033-RO3633",68,63.1,3804,3696,1996,6310,-11.155,-62.29222222
"ctb0033-RO3847",68,68.77,4591,3993,1996,6877,-11.80305556,-62.595
"ctb0033-RO1062",69,112.99,3852,3644,1996,11299,-12.00277778,-63.65916667
"ctb0033-RO1715",69,67.73,4565,4407,1996,6773,-13.13638889,-60.39416667
"ctb0033-RO1771",69,69.22,4561,4500,1996,6922,-13.48555556,-60.52805556
"ctb0033-RO1814",69,66.41,4156,4017,1996,6641,-12.96666667,-61.09361111
"ctb0033-RO1888",69,65.24,5040,4763,1996,6524,-13.36944444,-60.70194444
"ctb0033-RO2010",69,68.15,3488,3356,1996,6815,-10.67972222,-64.98111111
"ctb0033-RO2149",69,67.01,3398,3368,1996,6701,-11.16833333,-65.0475
"ctb0033-RO2218",69,66.78,4889,4679,1996,6678,-12.57861111,-60.18833333
"ctb0033-RO2250",69,67.63,5064,5044,1996,6763,-12.08722222,-61.94555556
"ctb0033-RO2420",69,67.34,5385,5331,1996,6734,-12.04027778,-62.24472222
"ctb0033-RO2491",69,68.75,4774,4605,1996,6875,-12.60666667,-61.23805556
"ctb0033-RO2833",69,68.32,4373,4361,1996,6832,-11.635,-60.85916667
"ctb0033-RO3091",69,68.76,4097,3922,1996,6876,-11.49888889,-61.51944444
"ctb0033-RO3172",69,69.15,5047,5026,1996,6915,-11.25666667,-60.82777778
"ctb0033-RO1235",70,69.97,6026,5344,1996,6997,-12.57194444,-63.09638889
"ctb0033-RO1889",70,68.82,4174,4175,1996,6882,-13.13055556,-61.12138889
"ctb0033-RO2455",70,68.48,3317,3226,1996,6848,-12.44305556,-62.03388889
"ctb0033-RO3674",70,70.3,3742,3720,1996,7030,-11.41777778,-62.20583333
"ctb0033-RO3716",70,70.06,3271,3121,1996,7006,-8.76,-64.08944444
"ctb0033-RO3766",70,65.64,4181,4086,1996,6564,-11.23333333,-61.74972222
"ctb0033-RO1153",71,72.1,3383,3288,1996,7210,-9.71361111,-63.65805556
"ctb0033-RO1768",71,68.04,4508,4431,1996,6804,-13.46444444,-60.44611111
"ctb0033-RO2132",71,70.64,4513,4080,1996,7064,-11.7675,-64.84
"ctb0033-RO2297",71,70.04,3869,3730,1996,7004,-12.17666667,-61.48277778
"ctb0033-RO2497",71,67.27,3957,3856,1996,6727,-12.81972222,-61.49388889
"ctb0033-RO2660",71,67.73,7188,6171,1996,6773,-13.49555556,-61.68444444
"ctb0033-RO3039",71,83.4,4602,4630,1996,8340,-11.42166667,-60.77833333
"ctb0033-RO3680",71,69.44,3226,3160,1996,6944,-11.42583333,-61.76361111
"ctb0033-RO1507",72,79.06,5321,4536,1996,7906,-12.8325,-60.13916667
"ctb0033-RO1609",72,71.16,4599,4424,1996,7116,-11.80027778,-61.05361111
"ctb0033-RO1723",72,71.37,4703,4556,1996,7137,-13.37666667,-60.38638889
"ctb0033-RO1821",72,87.23,0,0,1996,8723,-12.96694444,-61.0325
"ctb0033-RO2153",72,72.29,5160,4411,1996,7229,-11.16972222,-65.02527778
"ctb0033-RO2239",72,75.4,4942,4971,1996,7540,-12.12805556,-61.87416667
"ctb0033-RO2408",72,71.13,5203,5137,1996,7113,-12.13027778,-62.12555556
"ctb0033-RO2635",72,75.71,4352,4242,1996,7571,-13.05111111,-62.2725
"ctb0033-RO2813",72,73.56,4372,4307,1996,7356,-11.81555556,-60.96138889
"ctb0033-RO2857",72,65.75,4927,4942,1996,6575,-11.63,-60.62055556
"ctb0033-RO3058",72,70.42,3789,3663,1996,7042,-11.40722222,-61.40777778
"ctb0033-RO3066",72,71.82,4225,4134,1996,7182,-11.2875,-61.37027778
"ctb0033-RO3619",72,78.72,3593,3499,1996,7872,-11.045,-62.57888889
"ctb0033-RO1724",73,72.27,4533,4409,1996,7227,-13.37583333,-60.40083333
"ctb0033-RO1892",73,71.45,4143,4110,1996,7145,-13.15388889,-60.89611111
"ctb0033-RO2268",73,74.09,4686,4629,1996,7409,-12.08666667,-61.61916667
"ctb0033-RO2454",73,72.52,5037,5025,1996,7252,-12.19944444,-62.10388889
"ctb0033-RO2858",73,80.06,4620,4539,1996,8006,-11.61611111,-60.59333333
"ctb0033-RO3060",73,72.95,4222,4137,1996,7295,-11.25833333,-61.40611111
"ctb0033-RO3354",73,69.57,4103,3904,1996,6957,-8.86361111,-64.06194444
"ctb0033-RO1713",74,78.75,4536,4386,1996,7875,-13.37805556,-60.52555556
"ctb0033-RO2043",74,74.58,3346,3156,1996,7458,-10.35861111,-64.77083333
"ctb0033-RO2098",74,70.82,3788,3612,1996,7082,-10.595,-64.97027778
"ctb0033-RO2907",74,74.7,3961,3821,1996,7470,-9.44333333,-64.61805556
"ctb0033-RO1272",75,75.5,3992,3873,1996,7550,-11.84805556,-64.10555556
"ctb0033-RO1282",75,76.12,4647,4415,1996,7612,-12.42083333,-64.23055556
"ctb0033-RO1731",75,74.27,4903,4635,1996,7427,-13.48833333,-61.00583333
"ctb0033-RO2350",75,72.29,3592,3542,1996,7229,-8.85194444,-63.47916667
"ctb0033-RO3119",75,70.27,4350,4349,1996,7027,-11.015,-61.49138889
"ctb0033-RO3621",75,75.82,3771,3729,1996,7582,-11.10361111,-62.41583333
"ctb0033-RO2022",76,90.99,4018,3838,1996,9099,-10.61388889,-65.24611111
"ctb0033-RO2184",76,74.45,4084,3771,1996,7445,-11.34111111,-64.82527778
"ctb0033-RO2343",76,74.41,3981,3759,1996,7441,-8.9425,-63.43555556
"ctb0033-RO2419",76,86.25,4331,4254,1996,8625,-12.04111111,-62.28555556
"ctb0033-RO2873",76,77,4851,4416,1996,7700,-11.75472222,-61.09027778
"ctb0033-RO3100",76,77.57,4189,4157,1996,7757,-11.33444444,-61.20805556
"ctb0033-RO3585",76,75.63,3690,3505,1996,7563,-8.16694444,-62.91305556
"ctb0033-RO1093",77,76.59,6497,5458,1996,7659,-12.45166667,-64.23138889
"ctb0033-RO1430",77,73.12,3524,3463,1996,7312,-9.33222222,-63.12805556
"ctb0033-RO1706",77,74.9,4522,4398,1996,7490,-13.49055556,-60.63027778
"ctb0033-RO2444",77,73.86,5320,5314,1996,7386,-12.18805556,-62.19611111
"ctb0033-RO1010",78,76.89,4148,3904,1996,7689,-12.02222222,-64.12222222
"ctb0033-RO1287",78,74.88,4356,4002,1996,7488,-12.10027778,-63.48972222
"ctb0033-RO1506",78,75.35,NA,NA,1996,7535,-12.83083333,-60.14138889
"ctb0033-RO1592",78,77.01,4257,4148,1996,7701,-12.59222222,-60.36666667
"ctb0033-RO1785",78,81.21,4386,4366,1996,8121,-13.15888889,-60.82027778
"ctb0033-RO2445",78,80.13,4116,3894,1996,8013,-12.17388889,-62.19611111
"ctb0033-RO3707",78,78.65,3581,3464,1996,7865,-8.86388889,-63.90583333
"ctb0033-RO1718",79,80.77,4113,4024,1996,8077,-13.22722222,-60.41888889
"ctb0033-RO1847",79,78.98,6794,5826,1996,7898,-13.31888889,-61.22777778
"ctb0033-RO1867",79,77.31,4720,4539,1996,7731,-13.32944444,-61.05777778
"ctb0033-RO2123",79,79.67,5318,4769,1996,7967,-11.82361111,-65.05805556
"ctb0033-RO2447",79,81.34,5181,5137,1996,8134,-12.10722222,-62.33027778
"ctb0033-RO2504",79,81.27,3718,3537,1996,8127,-12.94388889,-60.88527778
"ctb0033-RO2587",79,78.8,3637,3538,1996,7880,-12.26611111,-60.78527778
"ctb0033-RO2591",79,79.24,5024,4349,1996,7924,-12.60888889,-61.11388889
"ctb0033-RO2845",79,80.64,4621,4561,1996,8064,-11.49083333,-60.77333333
"ctb0033-RO1710",80,81.5,4875,4546,1996,8150,-13.50138889,-60.56333333
"ctb0033-RO2348",80,79.47,3787,3694,1996,7947,-8.87416667,-63.58972222
"ctb0033-RO2434",80,76.85,4375,4192,1996,7685,-12.16833333,-62.38
"ctb0033-RO1237",81,76.32,12055,9913,1996,7632,-12.58222222,-63.10833333
"ctb0033-RO1716",81,83.15,4564,4429,1996,8315,-13.15583333,-60.39194444
"ctb0033-RO1891",81,80.56,4204,4142,1996,8056,-13.12333333,-61.19472222
"ctb0033-RO2069",81,79.18,3966,3643,1996,7918,-10.42694444,-65.07694444
"ctb0033-RO2148",81,79.82,4736,4066,1996,7982,-11.16638889,-65.02
"ctb0033-RO2323",81,77.71,3685,3503,1996,7771,-8.12194444,-62.89055556
"ctb0033-RO2639",81,78.62,12055,9784,1996,7862,-13.29166667,-61.94888889
"ctb0033-RO2674",81,80.98,9741,7501,1996,8098,-13.01777778,-62.18222222
"ctb0033-RO3121",81,78.37,4474,4398,1996,7837,-11.08,-61.53
"ctb0033-RO3722",81,79.27,4450,4395,1996,7927,-9.23527778,-64.04194444
"ctb0033-RO3916",81,79.79,4492,4425,1996,7979,-11.85166667,-61.96083333
"ctb0033-RO1748",82,84.86,4147,4185,1996,8486,-13.01638889,-60.5625
"ctb0033-RO1683",83,84.25,4022,3647,1996,8425,-11.59611111,-63.93777778
"ctb0033-RO1709",83,100.31,4517,4398,1996,10031,-13.53694444,-60.58555556
"ctb0033-RO2256",83,83.57,5331,5294,1996,8357,-12.18694444,-61.87805556
"ctb0033-RO1751",84,82.53,4147,4147,1996,8253,-13.025,-60.63805556
"ctb0033-RO2206",84,82.56,4408,4269,1996,8256,-12.92583333,-60.1675
"ctb0033-RO2414",84,80.67,5310,5295,1996,8067,-12.13888889,-62.10361111
"ctb0033-RO2584",84,82.94,3590,3499,1996,8294,-11.99666667,-60.74638889
"ctb0033-RO3094",84,78.83,4539,4506,1996,7883,-11.18416667,-61.14444444
"ctb0033-RO1523",85,81.81,4475,4399,1996,8181,-12.53722222,-61.11805556
"ctb0033-RO1779",85,78.86,4460,4366,1996,7886,-13.26194444,-60.81805556
"ctb0033-RO2269",85,82.45,4563,4401,1996,8245,-12.08527778,-61.5875
"ctb0033-RO2666",85,82.92,6957,6089,1996,8292,-12.96694444,-62.14583333
"ctb0033-RO3070",85,84.31,4333,4276,1996,8431,-11.13777778,-61.34555556
"ctb0033-RO1685",86,87.84,3640,3570,1996,8784,-11.59638889,-63.95083333
"ctb0033-RO2277",86,87.03,4251,4157,1996,8703,-12.07305556,-61.50694444
"ctb0033-RO2987",86,86.06,4070,3976,1996,8606,-9.69138889,-66.50166667
"ctb0033-RO3746",86,83.54,4081,4056,1996,8354,-9.07027778,-64.18277778
"ctb0033-RO1721",87,99.59,4336,4301,1996,9959,-13.30222222,-60.4075
"ctb0033-RO1773",87,88.86,4685,4539,1996,8886,-13.42,-60.53888889
"ctb0033-RO1859",87,84.1,4378,4314,1996,8410,-13.32805556,-61.30583333
"ctb0033-RO3021",87,83.16,6107,5314,1996,8316,-12.24722222,-62.62527778
"ctb0033-RO3734",87,88.82,4409,4410,1996,8882,-8.34777778,-63.86527778
"ctb0033-RO1508",88,89.03,4259,4116,1996,8903,-12.88083333,-60.20333333
"ctb0033-RO1581",88,84.87,4518,4362,1996,8487,-12.84222222,-60.14805556
"ctb0033-RO2205",88,85.78,4362,4167,1996,8578,-12.92416667,-60.18083333
"ctb0033-RO3069",88,82.12,4103,4002,1996,8212,-11.38527778,-61.37027778
"ctb0033-RO1868",89,90.12,4238,4154,1996,9012,-13.30388889,-61.00916667
"ctb0033-RO2422",89,91.64,5317,5189,1996,9164,-11.99694444,-62.05583333
"ctb0033-RO2494",89,88.61,4648,4560,1996,8861,-12.60333333,-61.00972222
"ctb0033-RO2917",89,86,7136,5695,1996,8600,-9.68583333,-65.36611111
"ctb0033-RO3113",89,95.81,3574,3496,1996,9581,-11.54222222,-61.59138889
"ctb0033-RO1550",90,91.72,4379,4269,1996,9172,-12.33833333,-59.84111111
"ctb0033-RO2449",90,93.09,5281,5263,1996,9309,-12.17722222,-62.2925
"ctb0033-RO2637",90,86.41,7751,5945,1996,8641,-13.10388889,-62.24722222
"ctb0033-RO2675",90,86.3,9460,8391,1996,8630,-12.96666667,-62.64444444
"ctb0033-RO2878",90,92.43,4864,4941,1996,9243,-11.31666667,-60.80111111
"ctb0033-RO2232",91,89.15,4531,4496,1996,8915,-12.06722222,-61.92944444
"ctb0033-RO2413",91,98.28,4199,4143,1996,9828,-12.16527778,-62.10361111
"ctb0033-RO2450",91,87.72,5325,5278,1996,8772,-12.10777778,-62.29555556
"ctb0033-RO3718",91,91.04,4304,4200,1996,9104,-8.82916667,-64.13027778
"ctb0033-RO1798",92,92.27,3693,3536,1996,9227,-12.92111111,-60.355
"ctb0033-RO1849",92,94.76,4985,4700,1996,9476,-13.26638889,-61.15972222
"ctb0033-RO2673",92,90.29,7402,6580,1996,9029,-12.99805556,-62.15361111
"ctb0033-RO1247",93,88.89,6139,5810,1996,8889,-12.23138889,-63.19638889
"ctb0033-RO1611",93,93,4892,4847,1996,9300,-12.90611111,-60.72611111
"ctb0033-RO1885",93,93.4,4316,4312,1996,9340,-13.15194444,-60.84666667
"ctb0033-RO2146",93,92.78,7373,4620,1996,9278,-11.17111111,-65.0275
"ctb0033-RO3309",94,96.32,3689,3596,1996,9632,-9.42805556,-64.51694444
"ctb0033-RO3447",94,90.75,3694,3662,1996,9075,-9.79361111,-62.79666667
"ctb0033-RO3689",94,94.5,4379,3990,1996,9450,-11.055,-62.72388889
"ctb0033-RO1538",95,91.26,4159,4079,1996,9126,-12.675,-61.095
"ctb0033-RO1733",95,95.03,5004,4698,1996,9503,-13.45472222,-61.0025
"ctb0033-RO2423",95,91.48,5227,5202,1996,9148,-12.03277778,-62.06666667
"ctb0033-RO3173",95,91.62,4739,4748,1996,9162,-11.22694444,-60.80361111
"ctb0033-RO1040",96,98.68,0,0,1996,9868,-12.23333333,-64.2925
"ctb0033-RO1202",96,91.99,3951,3740,1996,9199,-12.30472222,-64.30361111
"ctb0033-RO1837",96,91.93,4585,4558,1996,9193,-13.3725,-60.59527778
"ctb0033-RO2643",96,93.47,10132,9411,1996,9347,-13.25472222,-61.90472222
"ctb0033-RO2667",96,93.39,8969,7496,1996,9339,-12.99694444,-62.16194444
"ctb0033-RO2671",96,90.42,10545,8995,1996,9042,-13.00166667,-62.25666667
"ctb0033-RO2672",96,89.43,10445,8521,1996,8943,-13.00722222,-62.25027778
"ctb0033-RO1749",97,100.17,4110,4127,1996,10017,-13.01611111,-60.56277778
"ctb0033-RO2295",97,96.89,4474,4303,1996,9689,-12.17722222,-61.56472222
"ctb0033-RO2661",97,92.08,8322,7516,1996,9208,-13.5175,-61.75027778
"ctb0033-RO3149",97,91.65,4147,4078,1996,9165,-11.24555556,-61.14861111
"ctb0033-RO1502",98,94.99,4420,4362,1996,9499,-12.44777778,-59.92722222
"ctb0033-RO2266",98,100.49,4435,4475,1996,10049,-12.05055556,-61.72444444
"ctb0033-RO2665",98,100.64,4819,4276,1996,10064,-12.90416667,-62.07138889
"ctb0033-RO1766",99,95.23,4782,4534,1996,9523,-13.4475,-60.4825
"ctb0033-RO2138",99,97.91,3710,3504,1996,9791,-11.84777778,-65.00694444
"ctb0033-RO2446",99,98.55,5399,5344,1996,9855,-12.09833333,-62.34055556
"ctb0033-RO2880",99,94.38,4331,4270,1996,9438,-11.17083333,-60.79
"ctb0033-RO2026",100,95.47,5096,4283,1996,9547,-10.885,-65.23972222
"ctb0033-RO2415",100,94.27,5175,5202,1996,9427,-12.02083333,-62.36694444
"ctb0033-RO3151",100,94.88,4386,4308,1996,9488,-11.23111111,-61.07083333
"ctb0033-RO1238",101,92.24,6396,6087,1996,9224,-12.64,-63.39027778
"ctb0033-RO1711",101,94.87,4575,4497,1996,9487,-13.48527778,-60.52805556
"ctb0033-RO2881",101,97.92,4406,4307,1996,9792,-11.06777778,-60.83972222
"ctb0033-RO1788",102,104.33,3900,3898,1996,10433,-12.99833333,-60.99388889
"ctb0033-RO2183",103,97.75,NA,NA,1996,9775,-11.35277778,-64.79027778
"ctb0033-RO2441",103,101.2,4978,4785,1996,10120,-12.25194444,-62.19583333
"ctb0033-RO3179",103,111.96,3853,3737,1996,11196,-11.45555556,-60.91583333
"ctb0033-RO1601",104,106.97,3967,3620,1996,10697,-12.28416667,-60.41138889
"ctb0033-RO2411",104,97.78,5071,5109,1996,9778,-12.13222222,-62.02777778
"ctb0033-RO3078",104,107.95,4028,3927,1996,10795,-11.30027778,-61.29583333
"ctb0033-RO3178",104,118.4,5278,4961,1996,11840,-11.36861111,-60.86777778
"ctb0033-RO1866",105,105.64,4250,4193,1996,10564,-13.37638889,-61.07472222
"ctb0033-RO2453",105,101.65,4511,4279,1996,10165,-12.24777778,-62.10444444
"ctb0033-RO1580",106,100.49,4562,4435,1996,10049,-12.81111111,-60.10805556
"ctb0033-RO2298",108,107.52,4025,3872,1996,10752,-12.20555556,-61.50694444
"ctb0033-RO2443",108,109.51,3525,3376,1996,10951,-12.22388889,-62.1975
"ctb0033-RO2655",108,104.98,5271,4791,1996,10498,-13.4475,-61.41305556
"ctb0033-RO3739",108,107.39,4120,4048,1996,10739,-8.49416667,-63.93916667
"ctb0033-RO3720",109,129.08,4038,3583,1996,12908,-9.08638889,-64.065
"ctb0033-RO2644",110,104.56,11395,9676,1996,10456,-13.27277778,-61.94583333
"ctb0033-RO3314",110,104,4119,4088,1996,10400,-9.48166667,-64.78638889
"ctb0033-RO1087",111,110.33,3401,3310,1996,11033,-12.10138889,-63.96361111
"ctb0033-RO2451",111,105.83,5311,5293,1996,10583,-12.13222222,-62.26777778
"ctb0033-RO3040",111,129.83,4512,4462,1996,12983,-11.38972222,-60.6925
"ctb0033-RO1068",112,105.05,6096,5031,1996,10505,-12.42472222,-63.78527778
"ctb0033-RO1007",113,110.88,5638,5032,1996,11088,-12.39805556,-64.39333333
"ctb0033-RO1775",113,120.6,4309,4347,1996,12060,-13.25527778,-60.54444444
"ctb0033-RO2067",113,114.96,3338,3217,1996,11496,-10.36027778,-65.22666667
"ctb0033-RO2583",116,119.39,4422,4060,1996,11939,-11.97388889,-60.71444444
"ctb0033-RO1294",117,116.96,4061,3922,1996,11696,-11.55638889,-64.01166667
"ctb0033-RO2793",117,118.34,5063,3754,1996,11834,-10.92611111,-62.7675
"ctb0033-RO2493",119,119.37,4002,3936,1996,11937,-12.68944444,-61.47333333
"ctb0033-RO2825",119,130.39,4590,4558,1996,13039,-11.63722222,-60.48972222
"ctb0033-RO2018",121,163.54,4302,3872,1996,16354,-10.66888889,-65.12194444
"ctb0033-RO1236",128,121.5,8299,7051,1996,12150,-12.58277778,-63.09833333
"ctb0033-RO1843",128,132.31,6239,5519,1996,13231,-13.19944444,-61.08305556
"ctb0033-RO1233",130,126.44,7388,6083,1996,12644,-12.58,-63.07833333
"ctb0033-RO2270",131,126.46,4908,4863,1996,12646,-12.04888889,-61.63083333
"ctb0033-RO1039",132,148.09,0,0,1996,14809,-12.2275,-64.29222222
"ctb0033-RO1242",133,129.76,11482,9399,1996,12976,-12.28722222,-63.24944444
"ctb0033-RO1727",134,133.43,4935,4713,1996,13343,-13.26305556,-60.48861111
"ctb0033-RO3889",134,134.83,3967,3852,1996,13483,-11.82277778,-62.14444444
"ctb0033-RO2409",135,136.31,5011,5010,1996,13631,-12.12972222,-62.05888889
"ctb0033-RO1232",139,135.45,10641,9008,1996,13545,-12.57055556,-63.09805556
"ctb0033-RO1253",141,144.82,19554,16721,1996,14482,-12.42472222,-63.45388889
"ctb0033-RO2238",142,135.61,5087,5058,1996,13561,-12.13083333,-61.91833333
"ctb0033-RO2826",142,142.24,4502,4027,1996,14224,-11.97222222,-60.71305556
"ctb0033-RO1281",143,137.43,7475,5696,1996,13743,-12.20555556,-64.49138889
"ctb0033-RO2843",143,142.93,4586,4511,1996,14293,-11.53611111,-60.84194444
"ctb0033-RO3007",146,142.14,6529,5202,1996,14214,-12.37916667,-63.00833333
"ctb0033-RO1004",154,174.83,3772,3573,1996,17483,-12.32805556,-64.275
"ctb0033-RO2157",157,147.52,5061,4566,1996,14752,-11.29972222,-64.84611111
"ctb0033-RO3713",175,179.61,5004,4324,1996,17961,-8.74833333,-63.96388889
"ctb0033-RO2421",184,175.59,5228,5150,1996,17559,-11.99277778,-62.00027778
"ctb0033-RO1234",191,186.61,6900,5936,1996,18661,-12.57416667,-63.09222222
"ctb0033-RO1226",199,188.37,15420,13252,1996,18837,-12.59638889,-63.2175
"ctb0033-RO1241",217,205.7,6878,6218,1996,20570,-12.28666667,-63.24611111
"ctb0033-RO1251",218,201.37,15841,13247,1996,20137,-12.40444444,-63.46916667
"ctb0033-RO3659",243,224.78,5126,3692,1996,22478,-11.06388889,-62.015
"ctb0033-RO1246",281,265.53,7361,5944,1996,26553,-12.2525,-63.24
